TXN_DATE_TIME,TRANSACTION_ID,CUSTOMER_ID,POLICY_NUMBER,POLICY_EFF_DT,LOSS_DT,REPORT_DT,INSURANCE_TYPE,insurancePremium,totalClaimAmount,CUSTOMER_NAME,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,POSTAL_CODE,SSN,MARITAL_STATUS,driverAge,timeAsCustomer,EMPLOYMENT_STATUS,NO_OF_FAMILY_MEMBERS,RISK_SEGMENTATION,HOUSE_TYPE,SOCIAL_CLASS,ROUTING_NUMBER,ACCT_NUMBER,educationLevel,claimStatus,incidentSeverity,authoritiesInvolved,numBodilyInjuries,policeReportBool,INCIDENT_STATE,INCIDENT_CITY,incidentTime,AGENT_ID,VENDOR_ID
2021-04-12 00:00:00,TXN00007965,A00006450,PLC00002362,2011-01-12,2021-04-05,2021-04-07,Motor,84.45,10000,Francine Rievley,1002 Highland Avenue,,Louisville,KY,40204,467-65-1549,N,53,115,Y,3,M,Own,LI,64754114,PFFU17289368907001,MD,A,Total Loss,Police,0,1,CA,Castro Valley,7,AGENT00192,
2021-04-12 00:00:00,TXN00007968,A00008190,PLC00001723,2010-06-12,2021-04-09,2021-04-09,Motor,99.51,3000,Anthony Milner,15238 North 65th Avenue,,Glendale,AZ,85306,068-46-5941,Y,39,114,Y,2,M,Mortgage,HI,91385381,JJXC36466215806420,Bachelor,A,Major Loss,Ambulance,1,1,CA,Oakland,19,AGENT00401,
2021-04-12 00:00:00,TXN00007972,A00002783,PLC00003896,2013-04-22,2021-03-23,2021-03-28,Motor,131.56,7000,Patricia Howe,1244 South 4th Street,#211,Louisville,KY,40203,573-88-8504,Y,64,48,Y,2,L,Rent,LI,59392468,FFWY98553229267884,Bachelor,A,Minor Loss,Ambulance,1,1,AZ,Glendale,8,AGENT00290,VNDR00431
2021-04-12 00:00:00,TXN00007978,A00002714,PLC00001050,2016-07-12,2021-03-23,2021-03-28,Motor,103.53,4000,Salvatore West,1819 Q Street Southeast,,Washington,DC,20020,637-14-8088,N,50,61,Y,4,H,Mortgage,LI,65379213,SVUN31284557406341,Bachelor,A,Major Loss,Police,1,1,GA,Savannah,6,AGENT00756,VNDR00256
2021-04-12 00:00:00,TXN00007983,A00000789,PLC00002278,2016-11-27,2021-03-26,2021-03-31,Motor,91.8,1000,Ignacio Sheridan,5708 West Union Hills Drive,,Glendale,AZ,85308,462-15-2252,Y,38,101,Y,5,H,Mortgage,HI,37576109,ACFA74102759062555,Masters,A,Minor Loss,Police,1,1,FL,Panama City Beach,20,AGENT00615,VNDR00054
2021-04-13 00:00:00,TXN00007990,A00007596,PLC00003512,2014-07-15,2021-03-26,2021-03-31,Motor,114.97,8000,Rachel Gallardo,2075 Archer Drive,,Fayetteville,AR,72701,141-59-2214,Y,41,31,Y,6,L,Rent,MI,78671681,KLEL47615699411287,Bachelor,A,Major Loss,Ambulance,1,1,MA,Framingham,21,AGENT00971,
2021-04-13 00:00:00,TXN00007992,A00003813,PLC00005861,2013-03-21,2021-03-30,2021-04-04,Motor,103.19,3000,Donna Deibel,7622 Vance Drive,,Arvada,CO,80003,187-64-1946,Y,26,70,Y,6,L,Rent,HI,97362654,XLKN68276633211414,High School,A,Total Loss,Ambulance,1,1,CA,South Lake Tahoe,7,AGENT00526,VNDR00050
2021-04-13 00:00:00,TXN00008002,A00004202,PLC00005111,2019-04-07,2021-04-03,2021-04-06,Motor,139.05,2000,Gladys Wilson,732 Kevin Court,,Oakland,CA,94621,047-60-3436,Y,44,56,Y,2,M,Mortgage,HI,53383729,UVKA69128430094718,Bachelor,A,Minor Loss,Police,0,1,AZ,Glendale,23,AGENT00216,VNDR00589
2021-04-13 00:00:00,TXN00008007,A00007242,PLC00006584,2011-02-22,2021-04-09,2021-04-10,Motor,72.52,4000,Gertrude Burleson,24 Lambert Street,,Medford,MA,2155,162-04-4463,N,56,6,Y,6,M,Own,HI,40348719,YGXP18827421412874,Masters,A,Total Loss,Ambulance,1,1,AZ,Glendale,16,AGENT00908,VNDR00355
2021-04-14 00:00:00,TXN00008024,A00001071,PLC00006609,2013-11-03,2021-03-29,2021-04-03,Motor,125.89,6000,Evelyn Hughes,505 Tarpon Street,,Panama City Beach,FL,32413,468-50-8138,Y,39,115,Y,7,L,Mortgage,LI,71336787,EEYG66455369466777,High School,A,Minor Loss,,1,1,OK,Moore,9,AGENT00257,VNDR00419
2021-04-14 00:00:00,TXN00008027,A00003324,PLC00005757,2018-10-18,2021-03-27,2021-04-01,Motor,138.12,9000,Ruth Duncan,2685 California Street,#APT 305,Mountain View,CA,94040,754-78-2263,Y,27,93,Y,4,M,Mortgage,LI,17122968,BFJQ44377628773559,High School,A,Total Loss,Other,0,1,AL,Montgomery,1,AGENT00371,VNDR00544
2021-04-14 00:00:00,TXN00008028,A00004236,PLC00002830,2017-05-18,2021-03-27,2021-04-01,Motor,129.84,10000,Jane Rivera,33 Linscott Road,,Hingham,MA,2043,270-33-9672,Y,33,11,Y,3,H,Own,MI,106392434,ZPEB36237987292372,College,A,Minor Loss,Other,0,1,CA,Fremont,14,AGENT00207,VNDR00068
2021-04-16 00:00:00,TXN00008059,A00000794,PLC00007453,2011-10-25,2021-03-31,2021-04-05,Motor,91.8,5000,Peggy Pless,115 Maple Street,,Manchester,CT,6040,277-05-7570,N,33,55,Y,2,L,Rent,HI,49006968,BHSN86610158484893,Masters,A,Major Loss,,0,1,AL,Montgomery,1,AGENT00287,VNDR00489
2021-04-16 00:00:00,TXN00008062,A00002164,PLC00000400,2017-02-18,2021-04-02,2021-04-07,Motor,102.22,2000,Ashlyn Stokes,7111 North 75th Avenue,#1067,Glendale,AZ,85303,295-69-5751,Y,63,86,Y,4,M,Own,LI,68055576,GMMY67793567852200,Bachelor,A,Minor Loss,Ambulance,1,0,FL,Panama City,11,AGENT00049,VNDR00005
2021-04-16 00:00:00,TXN00008068,A00008034,PLC00003736,2013-07-22,2021-04-01,2021-04-06,Motor,104.07,5000,Susan Reagon,130 West Brown Road,,Mesa,AZ,85201,840-80-1633,Y,60,54,Y,6,L,Rent,HI,30175099,XQJB69240451857971,Bachelor,A,Minor Loss,Other,1,0,CA,Santa Rosa,12,AGENT00852,VNDR00503
2021-04-16 00:00:00,TXN00008069,A00003927,PLC00005382,2015-01-04,2021-04-13,2021-04-13,Motor,111.08,7000,Nancy Young,219 Shana Road,,Glen Burnie,MD,21060,772-76-7699,Y,53,48,Y,7,M,Own,LI,32685134,GULV81874971441192,College,A,Minor Loss,Ambulance,0,1,AZ,Glendale,7,AGENT01060,VNDR00344
2021-04-16 00:00:00,TXN00008072,A00003553,PLC00008313,2018-05-14,2021-04-09,2021-04-11,Motor,83.16,1000,Michelle Post,2815 Saint Edwards Drive,,Nashville,TN,37211,100-92-1792,Y,54,79,Y,7,M,Mortgage,MI,124195079,ZUNY88799588227161,College,A,Minor Loss,Police,1,1,TN,Nashville,15,AGENT00823,VNDR00084
2021-04-17 00:00:00,TXN00008081,A00004312,PLC00005767,2013-03-15,2021-03-31,2021-04-05,Motor,87.9,9000,Lance Mceachern,54 Gentry Court,,Annapolis,MD,21403,091-75-1822,N,39,75,Y,4,M,Rent,LI,73488293,ELYV20579004095781,Masters,A,Total Loss,Ambulance,1,1,DC,Washington,16,AGENT01065,VNDR00482
2021-04-17 00:00:00,TXN00008083,A00003148,PLC00002553,2014-12-02,2021-04-03,2021-04-08,Motor,122.8,1000,Joanne Henderson,2106 Standard Avenue,,Louisville,KY,40210,095-38-9299,Y,53,115,N,2,L,Rent,MI,40010241,JNYE60102706734215,High School,A,Major Loss,Police,1,1,VT,Poultney,0,AGENT00901,VNDR00135
2021-04-17 00:00:00,TXN00008088,A00002537,PLC00005836,2012-12-03,2021-04-12,2021-04-13,Motor,83.53,9000,Roger Chapa,100 Lake Forest Drive,,Montgomery,AL,36117,416-72-1742,Y,48,91,Y,7,L,Own,LI,110149851,FALJ66393495098564,Bachelor,A,Minor Loss,Ambulance,1,1,MD,Arnold,1,AGENT00155,
2021-04-17 00:00:00,TXN00008093,A00006386,PLC00005136,2012-07-26,2021-04-09,2021-04-12,Motor,112.99,7000,Danny Owens,8295 Moss Circle,,Arvada,CO,80007,847-81-5034,Y,37,19,Y,5,H,Own,MI,47237551,NICH46823575562735,Bachelor,A,Minor Loss,Ambulance,1,1,MA,Lynnfield,9,AGENT00245,VNDR00315
2021-04-17 00:00:00,TXN00008104,A00000469,PLC00006429,2019-06-18,2021-04-12,2021-04-13,Motor,100.1,7000,Carlos Zamora,2902 Flint Street,,Union City,CA,94587,216-71-7502,Y,35,99,Y,5,H,Mortgage,MI,40917302,KHOY40113600773708,High School,A,Major Loss,Police,1,1,CA,Fremont,17,AGENT00276,VNDR00068
2021-04-18 00:00:00,TXN00008107,A00002370,PLC00008991,2014-06-04,2021-04-15,2021-04-15,Motor,136.73,9000,Colleen Rodriquez,3617 Oak Grove Circle,,Montgomery,AL,36116,483-86-1808,Y,57,42,Y,5,M,Rent,MI,33785318,XNTY79302021558145,Bachelor,A,Total Loss,Ambulance,0,1,DC,Washington,12,AGENT00554,VNDR00508
2021-04-18 00:00:00,TXN00008118,A00008575,PLC00008125,2018-09-12,2021-03-31,2021-04-05,Motor,109.92,10000,Thelma Blackmon,4821 Milner Drive,,Nashville,TN,37211,225-28-0512,Y,43,99,Y,3,L,Own,MI,120187146,TZMW83067297259492,Bachelor,A,Major Loss,,1,1,OK,Norman,7,AGENT00133,VNDR00122
2021-04-18 00:00:00,TXN00008125,A00005838,PLC00009615,2012-10-19,2021-04-16,2021-04-16,Motor,123.22,3000,Helen Carrero,788 Williamson Road,,Montgomery,AL,36109,609-46-4118,Y,25,76,Y,4,L,Mortgage,LI,69815016,RKPI96610640100617,MD,A,Total Loss,Police,1,1,OK,Oklahoma City,15,AGENT00154,VNDR00086
2021-04-18 00:00:00,TXN00008129,A00000318,PLC00007706,2012-05-15,2021-04-12,2021-04-14,Motor,79.36,7000,Janel Hoskins,9428 North 65th Drive,,Glendale,AZ,85302,108-37-0349,Y,61,108,Y,3,M,Own,MI,91597292,ZWYM32573352134574,High School,A,Total Loss,Police,1,1,FL,Panama City,15,AGENT00431,VNDR00422
2021-04-19 00:00:00,TXN00008137,A00006448,PLC00008311,2012-03-16,2021-04-16,2021-04-16,Motor,112.15,4000,Linda Jost,3207 Art Hall Lane,,Pasadena,MD,21122,846-70-9386,Y,44,27,N,3,L,Own,LI,19884602,IAVC26045289218680,High School,A,Major Loss,Police,1,1,FL,Mexico Beach,22,AGENT00933,
2021-04-19 00:00:00,TXN00008143,A00004071,PLC00009851,2010-09-17,2021-04-12,2021-04-14,Motor,112.67,9000,Walter Braund,1783 Blakely Road,,Colchester,VT,5446,589-96-3308,Y,38,106,Y,4,L,Rent,LI,88335810,FLPC05677224792450,High School,A,Total Loss,Police,1,1,CT,Manchester,1,AGENT00502,
2021-04-19 00:00:00,TXN00008145,A00008745,PLC00006585,2016-01-19,2021-04-15,2021-04-16,Motor,98.92,1000,Mildred Vizarro,513 10th Street Southeast,,Washington,DC,20003,564-84-8880,Y,37,8,Y,2,L,Mortgage,MI,103027142,QONP76145465420732,College,A,Minor Loss,,0,1,OK,Norman,12,AGENT00182,VNDR00120
2021-04-20 00:00:00,TXN00008167,A00003504,PLC00003299,2010-08-31,2021-04-10,2021-04-13,Motor,90.65,3000,Jason Nelson,519 Roxboro Place Northwest,,Washington,DC,20011,617-72-2756,N,27,65,Y,4,L,Rent,MI,29851337,PGTR07586033761591,Bachelor,A,Major Loss,,1,0,VT,West Brattleboro,20,AGENT00102,
2021-04-20 00:00:00,TXN00008168,A00004774,PLC00002468,2014-02-27,2021-04-01,2021-04-06,Motor,98.25,1000,Geraldine Stewart,12 Red Fox Drive,,Savannah,GA,31419,006-42-7779,Y,45,117,Y,2,L,Rent,MI,66640132,EDBD28909484447212,Bachelor,A,Major Loss,Police,1,1,AL,Birmingham,7,AGENT00508,
2021-04-20 00:00:00,TXN00008178,A00004715,PLC00001150,2018-07-16,2021-03-31,2021-04-05,Motor,135.58,6000,Johanna Hankins,534 North 31st Street,#1,Louisville,KY,40212,409-64-0927,N,36,42,Y,3,L,Own,HI,84433994,NJIV71088387958458,PhD,A,Major Loss,Police,1,1,CA,San Leandro,0,AGENT00304,VNDR00134
2021-04-20 00:00:00,TXN00008184,A00009091,PLC00003010,2013-09-14,2021-04-03,2021-04-08,Motor,95.13,7000,Franklin Rust,1304 Northern Hills Road,,Norman,OK,73071,194-11-4300,N,47,30,Y,7,L,Own,LI,29525032,WDJY78064684403392,Masters,A,Total Loss,Police,0,1,DC,Washington,3,AGENT00370,VNDR00494
2021-04-21 00:00:00,TXN00008185,A00009006,PLC00005722,2012-09-02,2021-04-10,2021-04-15,Motor,90.17,6000,Rita Parks,95 Briarwood Drive,,Manchester,CT,6040,299-50-4333,Y,61,7,Y,7,M,Own,MI,40556433,KRKE59328579661030,Bachelor,A,Minor Loss,Other,1,0,KY,Louisville,20,AGENT00451,VNDR00517
2021-04-21 00:00:00,TXN00008188,A00009027,PLC00000799,2013-01-05,2021-04-05,2021-04-10,Motor,96.64,1000,Suk Lloyd,12371 Atlanta Highway,,Montgomery,AL,36117,804-66-6450,Y,43,42,Y,6,M,Rent,LI,109517876,RZVU41524931689160,High School,A,Total Loss,Police,0,0,AK,Anchorage,11,AGENT01096,VNDR00167
2021-04-21 00:00:00,TXN00008200,A00000695,PLC00001279,2012-04-12,2021-04-14,2021-04-16,Motor,122.66,6000,Matthew Giron,5620 Lilly Street,,Panama City,FL,32404,017-59-4256,N,57,50,Y,4,L,Own,LI,62275488,RLKZ13037476799895,Bachelor,A,Minor Loss,Ambulance,1,1,DC,Washington,1,AGENT01122,
2021-04-21 00:00:00,TXN00008204,A00003256,PLC00005638,2016-10-17,2021-04-01,2021-04-06,Motor,125.85,5000,William Padgett,3 Dayton Street,,Chelmsford,MA,1863,037-85-1052,Y,46,49,N,2,L,Rent,MI,82490395,RGEW61800875759759,Masters,A,Minor Loss,Other,1,1,OK,Oklahoma City,23,AGENT00139,
2021-04-21 00:00:00,TXN00008205,A00004015,PLC00006357,2012-10-31,2021-04-20,2021-04-20,Motor,102.35,9000,Joan Rodriguez,1607 Louisiana Avenue,,Panama City,FL,32405,655-01-4766,N,42,114,Y,4,M,Mortgage,HI,69394058,VQHC64411006151075,MD,A,Minor Loss,Other,1,1,AL,Montgomery,8,AGENT00529,VNDR00306
2021-04-23 00:00:00,TXN00008233,A00009406,PLC00008652,2012-07-29,2021-04-14,2021-04-17,Motor,124.84,2000,Michael Irwin,2315 Chestnut Street,,Montgomery,AL,36107,695-25-4479,Y,54,101,Y,6,L,Own,MI,86736275,PGQN81164962720140,Bachelor,A,Major Loss,,1,1,DC,Washington,5,AGENT00240,VNDR00324
2021-04-23 00:00:00,TXN00008239,A00008010,PLC00001755,2014-08-05,2021-04-06,2021-04-11,Motor,114.03,6000,Evan Lowe,4511 Sloat Road,,Fremont,CA,94538,712-18-5168,N,59,92,Y,4,M,Mortgage,LI,57864545,EVWW98797758901596,MD,A,Minor Loss,Ambulance,1,0,MA,North Adams,8,AGENT00056,VNDR00167
2021-04-23 00:00:00,TXN00008256,A00007721,PLC00000336,2018-05-22,2021-04-10,2021-04-15,Motor,102.73,1000,Doris Macon,6818 North Lagoon Drive,,Panama City,FL,32408,130-46-6019,Y,57,38,Y,7,M,Rent,HI,102689222,GNIE79873006265529,Bachelor,A,Minor Loss,,1,1,CO,Arvada,22,AGENT00193,VNDR00382
2021-04-23 00:00:00,TXN00008257,A00009248,PLC00008852,2014-08-31,2021-04-05,2021-04-10,Motor,130.43,3000,Karen Knights,642 Sagamore Drive,,Montgomery,AL,36109,694-07-3821,Y,54,7,Y,6,L,Mortgage,MI,24843832,OHAP52444711558660,Bachelor,A,Total Loss,Ambulance,1,1,MD,Crofton,13,AGENT00722,
2021-04-23 00:00:00,TXN00008258,A00004924,PLC00000143,2011-01-04,2021-04-04,2021-04-09,Motor,115.99,4000,Amy Jenkins,5792 Owl Hill Avenue,,Santa Rosa,CA,95409,372-56-8896,Y,54,21,Y,3,H,Mortgage,HI,77641641,VUZJ07850798888739,High School,A,Major Loss,Police,1,1,CO,Aurora,10,AGENT00984,VNDR00335
2021-04-23 00:00:00,TXN00008260,A00006682,PLC00007396,2016-07-31,2021-04-16,2021-04-18,Motor,99.21,2000,Andre Whitman,207 High Street,,Manchester,CT,6040,328-56-2228,Y,30,12,N,4,L,Rent,HI,93458261,ZYNR13351561146702,PhD,A,Total Loss,Police,1,1,CA,Hayward,21,AGENT00318,VNDR00058
2021-04-24 00:00:00,TXN00008271,A00001177,PLC00006880,2011-05-19,2021-04-10,2021-04-15,Motor,92.04,7000,Donna Kaeo,645 Governor Bridge Road,,Davidsonville,MD,21035,095-38-5432,Y,56,116,Y,7,M,Own,MI,12028591,DAIM92904754968083,Bachelor,A,Major Loss,Ambulance,1,0,AL,Montgomery,10,AGENT00698,VNDR00400
2021-04-24 00:00:00,TXN00008274,A00009893,PLC00009468,2011-11-04,2021-04-07,2021-04-12,Motor,85.77,2000,Suzy Douglas,6401 Green Meadow Lane,,Oklahoma City,OK,73132,083-84-3349,Y,62,94,Y,7,M,Mortgage,MI,79324144,IZIZ54003145315479,Bachelor,A,Major Loss,Ambulance,0,1,CA,Aptos,5,AGENT00055,
2021-04-25 00:00:00,TXN00008281,A00009435,PLC00008964,2012-08-07,2021-04-16,2021-04-19,Motor,97.65,5000,Lori Cochran,126 Marjorie Lane,C,Manchester,CT,6042,607-18-4928,Y,36,102,N,6,M,Mortgage,HI,21778719,TJPL23074967193997,Bachelor,A,Total Loss,Ambulance,0,1,AL,Montgomery,8,AGENT00592,VNDR00451
2021-04-25 00:00:00,TXN00008286,A00006445,PLC00005439,2015-08-01,2021-04-24,2021-04-24,Motor,110.77,4000,Kelly Scruggs,534 Turpin Street,#APT 000001,Anchorage,AK,99504,776-37-4840,Y,39,27,Y,2,H,Rent,HI,97061272,ANNG86851030295525,College,A,Total Loss,Police,1,1,VT,Stowe,0,AGENT01106,
2021-04-25 00:00:00,TXN00008287,A00000491,PLC00001975,2017-04-10,2021-04-06,2021-04-11,Motor,135.82,3000,Bobbie Coviello,2817 3rd Street,,Thunderbolt,GA,31404,829-81-5828,Y,58,49,Y,2,L,Rent,MI,117195484,LVZJ98880700516749,Bachelor,A,Major Loss,Ambulance,1,1,CT,Manchester,23,AGENT01052,
2021-04-25 00:00:00,TXN00008293,A00005126,PLC00000976,2015-06-01,2021-04-23,2021-04-23,Motor,119.39,4000,Lawrence Hill,1514 Wyoming Avenue,,Lynn Haven,FL,32444,712-93-9034,Y,41,12,Y,4,L,Mortgage,MI,59964207,CPCD47232149531110,Masters,A,Total Loss,Police,1,1,FL,Mexico Beach,12,AGENT00481,VNDR00429
2021-04-26 00:00:00,TXN00008306,A00005100,PLC00007370,2017-07-01,2021-04-10,2021-04-15,Motor,120.04,3000,Betty Martin,1908 Peachtree Avenue,,Oklahoma City,OK,73121,601-78-2727,N,47,62,Y,7,M,Mortgage,MI,99317047,JXPF44098179597071,High School,A,Total Loss,,0,1,CA,Hayward,12,AGENT00817,VNDR00414
2021-04-26 00:00:00,TXN00008315,A00008938,PLC00003046,2019-05-08,2021-04-10,2021-04-15,Motor,91.45,8000,Tameka Carter,2811 Battery Place Northwest,,Washington,DC,20016,027-39-6605,Y,59,115,Y,4,L,Own,LI,91321442,IKLX59054284598313,High School,D,Major Loss,Ambulance,0,0,GA,Savannah,5,AGENT00301,VNDR00120
2021-04-26 00:00:00,TXN00008320,A00007658,PLC00008210,2016-03-14,2021-04-10,2021-04-15,Motor,74.11,8000,Patricia Poncedeleon,6049 Quail Street,,Arvada,CO,80004,768-35-3248,Y,45,86,Y,3,L,Rent,MI,10000744,HJFH11040833283409,Bachelor,A,Major Loss,Ambulance,1,1,AR,Fayetteville,6,AGENT00368,VNDR00586
2021-04-26 00:00:00,TXN00008324,A00000351,PLC00002552,2013-10-12,2021-04-20,2021-04-22,Motor,88.47,7000,Kyle Murphy,5644 Kipling Parkway,#108,Arvada,CO,80002,584-33-4120,N,51,93,N,7,M,Own,LI,103049641,HFKE88544436110639,High School,D,Total Loss,,0,0,OK,Norman,7,AGENT00546,
2021-04-26 00:00:00,TXN00008325,A00007177,PLC00006975,2014-02-07,2021-04-12,2021-04-17,Motor,124.2,2000,David Newton,2 Green Street,,Underhill,VT,5489,382-34-3520,N,29,38,Y,3,L,Rent,LI,16576052,PPIA95358162508798,Bachelor,A,Total Loss,Police,0,1,CA,Fremont,21,AGENT00015,
2021-04-26 00:00:00,TXN00008326,A00008380,PLC00008683,2011-03-01,2021-04-25,2021-04-25,Motor,79.74,7000,Eugene Bone,12245 West 71st Place,,Arvada,CO,80004,556-39-0744,N,58,28,Y,7,L,Rent,MI,18284339,JCDT30850707008603,High School,A,Major Loss,Police,1,1,KY,Louisville,3,AGENT00826,VNDR00597
2021-04-26 00:00:00,TXN00008328,A00003502,PLC00005460,2013-01-19,2021-04-25,2021-04-25,Motor,118.17,1000,Melissa Grace,5 Meadow Lane,,Rutland,VT,5701,683-93-0969,Y,61,100,Y,4,L,Rent,MI,100066863,YGNT79689034481580,High School,A,Major Loss,Police,1,1,AL,Montgomery,21,AGENT00963,VNDR00161
2021-04-26 00:00:00,TXN00008331,A00009891,PLC00008809,2013-08-11,2021-04-10,2021-04-15,Motor,129.07,2000,Lola Jones,4600 East Huntsville Road,,Fayetteville,AR,72701,466-37-7684,Y,46,103,Y,7,L,Mortgage,HI,43060968,KXZJ76780937901188,Bachelor,A,Major Loss,,1,1,FL,Panama City,6,AGENT00955,
2021-04-27 00:00:00,TXN00008335,A00005765,PLC00009683,2017-12-10,2021-04-20,2021-04-22,Motor,136.02,7000,Jerry Moss,2311 West Lawson Street,,Fayetteville,AR,72703,142-01-7072,Y,46,61,Y,2,H,Mortgage,MI,62961213,OLUC04796128372187,High School,A,Minor Loss,Police,1,1,MA,Athol,23,AGENT01169,VNDR00482
2021-04-27 00:00:00,TXN00008337,A00000587,PLC00001336,2016-08-05,2021-04-12,2021-04-17,Motor,111.3,7000,Mark Bautista,2835 Southwest 78th Street,,Oklahoma City,OK,73159,669-25-1459,N,28,28,Y,7,M,Rent,MI,47131754,PLWO97307493578457,College,D,Major Loss,Ambulance,1,1,VT,Wheelock,3,AGENT01096,VNDR00018
2021-04-27 00:00:00,TXN00008342,A00001542,PLC00006351,2017-04-24,2021-04-09,2021-04-14,Motor,93.6,3000,Sara Cinotti,1850 Berryhill Place,,Montgomery,AL,36117,081-56-8886,N,51,12,N,7,M,Mortgage,LI,43898774,XCSK47953261184170,Masters,A,Total Loss,Police,1,0,AZ,Glendale,3,AGENT00104,VNDR00432
2021-04-27 00:00:00,TXN00008353,A00004633,PLC00000334,2010-10-20,2021-04-07,2021-04-12,Motor,95.38,5000,Mary Shelton,8404 West Myrtle Avenue,,Glendale,AZ,85305,324-52-7520,N,62,38,N,6,L,Own,LI,13440356,FIXD63246926926098,High School,A,Total Loss,Police,1,1,CA,Oakland,11,AGENT00028,VNDR00209
2021-04-27 00:00:00,TXN00008354,A00001117,PLC00007218,2010-07-28,2021-04-26,2021-04-26,Motor,123.38,3000,Francis Evans,512 Danley Court,,Nashville,TN,37013,761-81-2953,N,47,36,Y,3,M,Own,LI,73581297,HZJN02434377242047,Masters,A,Total Loss,,1,1,AR,Fayetteville,18,AGENT01063,VNDR00316
2021-04-27 00:00:00,TXN00008355,A00007137,PLC00004543,2019-05-13,2021-04-07,2021-04-12,Motor,119.12,6000,Joni Jones,9 Brooklyn Street,,,VT,5488,363-73-0549,N,36,119,Y,5,M,Rent,HI,46696863,BLWA95366142511403,Bachelor,A,Major Loss,Police,1,1,KY,Louisville,0,AGENT00873,
2021-04-28 00:00:00,TXN00008360,A00008707,PLC00005745,2013-12-10,2021-04-25,2021-04-25,Motor,88.97,10000,Beverly Sylvester,8391 West 52nd Avenue,,Arvada,CO,80002,386-02-4100,N,31,71,Y,5,L,Own,MI,93315252,MZRT31145457953544,Bachelor,A,Major Loss,Ambulance,1,1,AZ,Glendale,23,AGENT01028,
2021-04-28 00:00:00,TXN00008365,A00007561,PLC00009787,2015-10-25,2021-04-08,2021-04-13,Motor,71.38,6000,Johnathan Morey,1026 Orchard Avenue,,Louisville,KY,40213,817-59-0842,N,53,108,Y,3,M,Mortgage,MI,108649279,FBMH13084873722754,Masters,A,Total Loss,Ambulance,1,1,CA,Fairfield,18,AGENT00655,
2021-04-29 00:00:00,TXN00008393,A00002654,PLC00005010,2019-04-22,2021-04-19,2021-04-22,Motor,138.76,3000,Judy Hilliard,1602 East 14th Court,,Lynn Haven,FL,32444,825-21-3227,Y,57,21,Y,7,M,Rent,MI,33656337,EFFV82549894907418,Bachelor,D,Total Loss,Police,1,1,MA,Quincy,2,AGENT01043,VNDR00433
2021-04-30 00:00:00,TXN00008403,A00007738,PLC00008043,2019-08-15,2021-04-25,2021-04-26,Motor,87.05,2000,Billie Richer,406 Ashwood Court,,Vacaville,CA,95688,294-10-2889,Y,47,117,Y,2,L,Rent,LI,121037156,BDTH56687136220012,High School,A,Total Loss,Ambulance,1,1,CO,Arvada,0,AGENT00191,
2021-04-30 00:00:00,TXN00008409,A00002833,PLC00000399,2016-06-12,2021-04-27,2021-04-27,Motor,100.08,1000,Mario Burkett,212 Ambleside Drive,,Severna Park,MD,21146,773-26-8804,Y,47,27,Y,7,L,Rent,LI,129266796,FOUH98418631192278,Bachelor,A,Major Loss,Police,1,1,MD,Severn,4,AGENT00871,
2021-04-30 00:00:00,TXN00008410,A00000570,PLC00002317,2017-03-07,2021-04-13,2021-04-18,Motor,113.03,2000,Brandy Woods,1317 Allison Street Northeast,,Washington,DC,20017,279-91-6837,Y,61,97,Y,3,M,Rent,MI,27264803,FTXJ72567176731969,Bachelor,A,Minor Loss,Police,0,1,AK,Anchorage,23,AGENT00149,VNDR00523
2021-04-30 00:00:00,TXN00008416,A00001913,PLC00004685,2015-05-03,2021-04-10,2021-04-15,Motor,139.72,4000,Juanita Lyles,5837 West Evans Drive,,Glendale,AZ,85306,679-02-3170,Y,41,113,Y,2,M,Rent,HI,80295699,YJNI22332023627176,High School,A,Minor Loss,Police,0,1,MD,Annapolis,2,AGENT01060,
2021-04-30 00:00:00,TXN00008417,A00005699,PLC00004332,2011-09-28,2021-04-17,2021-04-22,Motor,124.91,5000,Dennis Johns,1397 Tallac Lane,,Lincoln,CA,95648,797-13-4968,Y,31,98,Y,3,M,Rent,MI,120920905,MGXG40037505263992,Bachelor,A,Total Loss,,1,1,MA,Newton,1,AGENT01198,VNDR00206
2021-04-30 00:00:00,TXN00008418,A00000781,PLC00002935,2013-12-27,2021-04-27,2021-04-27,Motor,128.24,9000,Barbara Combass,15 Taft Street,,Quincy,MA,2169,672-51-0779,Y,28,61,Y,2,M,Rent,HI,24520278,MBDM80842883171810,Bachelor,A,Minor Loss,,1,1,AZ,Glendale,2,AGENT00968,
2021-05-01 00:00:00,TXN00008428,A00009402,PLC00007327,2012-11-02,2021-04-27,2021-04-28,Motor,124.23,6000,Christopher Cantrel,5330 Shaun Circle,#APT 000002,Anchorage,AK,99507,051-40-9055,Y,34,79,Y,6,M,Rent,MI,114157221,SCER99478664321441,Masters,A,Minor Loss,Other,0,0,AZ,Glendale,5,AGENT00625,
2021-05-01 00:00:00,TXN00008429,A00001294,PLC00008547,2016-06-16,2021-04-13,2021-04-18,Motor,125.16,1000,Marie Green,6424 Simms Street,#71,Arvada,CO,80004,894-08-2432,Y,52,113,Y,7,H,Own,LI,105796714,TVXG28995044776187,Bachelor,A,Minor Loss,Other,1,1,AK,Anchorage,21,AGENT00893,VNDR00079
